,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
21387,782,Mitch Richmond,2000-01,14,1610612764,WAS,36.0,Guard,37,30.0,1216.0,205,504,45.0,133.0,143,160,15.0,94.0,111,43.0,7.0,84.0,86,598,False
21388,782,Mitch Richmond,2001-02,14,1610612747,LAL,37.0,Guard,64,2.0,711.0,100,247,18.0,62.0,42,44,14.0,80.0,57,18.0,6.0,40.0,61,260,False
21393,375,Isaiah Rider,1993-94,9,1610612750,MIN,23.0,Guard,79,60.0,2415.0,522,1115,54.0,150.0,215,265,118.0,197.0,202,54.0,28.0,218.0,194,1313,False
21394,375,Isaiah Rider,1994-95,9,1610612750,MIN,24.0,Guard,75,67.0,2645.0,558,1249,139.0,396.0,277,339,90.0,159.0,245,69.0,23.0,232.0,194,1532,False
21395,375,Isaiah Rider,1995-96,9,1610612750,MIN,25.0,Guard,75,68.0,2594.0,560,1206,102.0,275.0,248,296,99.0,210.0,213,48.0,23.0,201.0,204,1470,False
21396,375,Isaiah Rider,1996-97,9,1610612757,POR,26.0,Guard,76,68.0,2565.0,456,983,99.0,257.0,212,261,94.0,210.0,198,45.0,19.0,212.0,199,1223,False
21397,375,Isaiah Rider,1997-98,9,1610612757,POR,27.0,Guard,74,66.0,2786.0,551,1302,135.0,420.0,221,267,99.0,247.0,231,55.0,19.0,187.0,188,1458,False
21398,375,Isaiah Rider,1998-99,9,1610612757,POR,28.0,Guard,47,41.0,1385.0,249,605,42.0,111.0,111,147,59.0,137.0,104,25.0,9.0,95.0,100,651,False
21399,375,Isaiah Rider,1999-00,9,1610612737,ATL,29.0,Guard,60,47.0,2084.0,449,1072,56.0,180.0,204,260,63.0,195.0,219,41.0,6.0,168.0,132,1158,False
21400,375,Isaiah Rider,2000-01,9,1610612747,LAL,30.0,Guard,67,6.0,1206.0,201,472,34.0,92.0,71,83,44.0,112.0,111,27.0,7.0,98.0,105,507,False
21401,375,Isaiah Rider,2001-02,9,1610612743,DEN,31.0,Guard,10,1.0,174.0,37,81,6.0,15.0,13,17,10.0,23.0,12,3.0,2.0,14.0,11,93,False
21403,2557,Luke Ridnour,2003-04,12,1610612760,SEA,23.0,Guard,69,6.0,1114.0,145,350,27.0,80.0,65,79,35.0,73.0,163,52.0,7.0,80.0,105,382,False
21404,2557,Luke Ridnour,2004-05,12,1610612760,SEA,24.0,Guard,82,82.0,2572.0,299,739,67.0,178.0,159,180,55.0,149.0,483,94.0,23.0,149.0,185,824,False
21405,2557,Luke Ridnour,2005-06,12,1610612760,SEA,25.0,Guard,79,77.0,2625.0,334,799,43.0,149.0,199,227,47.0,188.0,550,123.0,22.0,162.0,178,910,False
21406,2557,Luke Ridnour,2006-07,12,1610612760,SEA,26.0,Guard,71,58.0,2091.0,301,695,49.0,139.0,128,159,28.0,136.0,368,83.0,19.0,156.0,181,779,False
21407,2557,Luke Ridnour,2007-08,12,1610612760,SEA,27.0,Guard,61,5.0,1223.0,147,368,21.0,71.0,78,91,13.0,81.0,241,37.0,14.0,80.0,120,393,False
21408,2557,Luke Ridnour,2008-09,12,1610612749,MIL,28.0,Guard,72,50.0,2033.0,250,621,55.0,157.0,133,153,33.0,185.0,365,92.0,16.0,128.0,200,688,False
21409,2557,Luke Ridnour,2009-10,12,1610612749,MIL,29.0,Guard,82,0.0,1759.0,328,686,69.0,181.0,127,140,24.0,119.0,324,54.0,7.0,106.0,182,852,False
21410,2557,Luke Ridnour,2010-11,12,1610612750,MIN,30.0,Guard,71,66.0,2159.0,319,681,81.0,184.0,121,137,37.0,162.0,384,89.0,10.0,158.0,146,840,False
21411,2557,Luke Ridnour,2011-12,12,1610612750,MIN,31.0,Guard,53,53.0,1750.0,242,550,49.0,152.0,106,119,19.0,122.0,252,56.0,16.0,96.0,136,639,False
21412,2557,Luke Ridnour,2012-13,12,1610612750,MIN,32.0,Guard,82,82.0,2474.0,367,811,66.0,212.0,139,164,41.0,165.0,311,82.0,15.0,130.0,187,939,False
21413,2557,Luke Ridnour,2013-14,12,1610612749,MIL,33.0,Guard,36,12.0,763.0,84,219,25.0,68.0,13,19,15.0,47.0,122,23.0,2.0,46.0,55,206,False
21414,2557,Luke Ridnour,2013-14,12,1610612766,CHA,33.0,Guard,25,2.0,378.0,42,108,12.0,40.0,4,7,8.0,27.0,54,9.0,6.0,20.0,37,100,False
21415,2557,Luke Ridnour,2013-14,12,0,TOT,33.0,Guard,61,14.0,1141.0,126,327,37.0,108.0,17,26,23.0,74.0,176,32.0,8.0,66.0,92,306,False
21416,2557,Luke Ridnour,2014-15,12,1610612753,ORL,34.0,Guard,47,0.0,683.0,75,176,20.0,63.0,18,21,8.0,60.0,96,20.0,4.0,38.0,67,188,False
21423,2541,Antoine Rigaudeau,2002-03,2,1610612742,DAL,31.0,Guard,11,0.0,89.0,8,35,1.0,5.0,0,0,4.0,4.0,6,3.0,0.0,6.0,11,17,False
21450,1630203,Grant Riller,2020-21,2,1610612766,CHA,24.0,Guard,7,0.0,27.0,8,12,2.0,4.0,0,0,0.0,1.0,3,1.0,0.0,1.0,0,18,True
21479,203085,Austin Rivers,2012-13,9,1610612740,NOH,20.0,Guard,61,26.0,1418.0,145,390,28.0,86.0,59,108,16.0,93.0,127,26.0,9.0,74.0,122,377,True
21480,203085,Austin Rivers,2013-14,9,1610612740,NOP,21.0,Guard,69,4.0,1339.0,192,474,36.0,99.0,110,173,26.0,103.0,160,45.0,9.0,77.0,134,530,True
21481,203085,Austin Rivers,2014-15,9,1610612740,NOP,22.0,Guard,35,3.0,772.0,86,222,14.0,50.0,53,71,12.0,56.0,87,18.0,7.0,30.0,65,239,True
21482,203085,Austin Rivers,2014-15,9,1610612746,LAC,22.0,Guard,41,2.0,791.0,117,274,25.0,81.0,32,55,15.0,69.0,68,30.0,7.0,35.0,81,291,True
21483,203085,Austin Rivers,2014-15,9,0,TOT,22.0,Guard,76,5.0,1563.0,203,496,39.0,131.0,85,126,27.0,125.0,155,48.0,14.0,65.0,146,530,True
21484,203085,Austin Rivers,2015-16,9,1610612746,LAC,23.0,Guard,67,7.0,1464.0,226,516,62.0,185.0,79,116,22.0,108.0,99,48.0,9.0,61.0,137,593,True
21485,203085,Austin Rivers,2016-17,9,1610612746,LAC,24.0,Guard,74,29.0,2054.0,323,731,111.0,299.0,132,191,20.0,141.0,204,48.0,10.0,115.0,187,889,True
21486,203085,Austin Rivers,2017-18,9,1610612746,LAC,25.0,Guard,61,59.0,2057.0,341,805,136.0,360.0,102,159,27.0,118.0,242,74.0,16.0,109.0,152,920,True
21487,203085,Austin Rivers,2018-19,9,1610612764,WAS,26.0,Guard,29,2.0,683.0,76,194,33.0,106.0,25,46,10.0,61.0,58,18.0,10.0,36.0,72,210,True
21488,203085,Austin Rivers,2018-19,9,1610612745,HOU,26.0,Guard,47,13.0,1345.0,156,378,71.0,221.0,25,49,15.0,76.0,109,29.0,13.0,32.0,135,408,True
21489,203085,Austin Rivers,2018-19,9,0,TOT,26.0,Guard,76,15.0,2028.0,232,572,104.0,327.0,50,95,25.0,137.0,167,47.0,23.0,68.0,207,618,True
21490,203085,Austin Rivers,2019-20,9,1610612745,HOU,27.0,Guard,68,4.0,1594.0,211,501,96.0,270.0,78,111,27.0,148.0,113,49.0,10.0,50.0,129,596,True
21491,203085,Austin Rivers,2020-21,9,1610612752,NYK,28.0,Guard,21,2.0,442.0,58,135,28.0,77.0,10,14,5.0,42.0,42,12.0,0.0,22.0,32,154,True
21492,203085,Austin Rivers,2020-21,9,1610612743,DEN,28.0,Guard,15,5.0,403.0,46,110,27.0,72.0,12,17,3.0,32.0,39,18.0,2.0,14.0,32,131,True
21493,203085,Austin Rivers,2020-21,9,0,TOT,28.0,Guard,36,7.0,845.0,104,245,55.0,149.0,22,31,8.0,74.0,81,30.0,2.0,36.0,64,285,True
21494,203085,Austin Rivers,2021-22,9,1610612743,DEN,29.0,Guard,67,18.0,1480.0,146,350,79.0,231.0,32,44,19.0,95.0,90,51.0,6.0,54.0,121,403,True
21507,470,Doc Rivers,1992-93,13,1610612752,NYK,31.0,Guard,77,45.0,1886.0,216,494,39.0,123.0,133,162,26.0,166.0,405,123.0,9.0,114.0,215,604,False
21508,470,Doc Rivers,1993-94,13,1610612752,NYK,32.0,Guard,19,19.0,499.0,55,127,19.0,52.0,14,22,4.0,35.0,100,25.0,5.0,29.0,44,143,False
21509,470,Doc Rivers,1994-95,13,1610612752,NYK,33.0,Guard,3,0.0,47.0,4,13,3.0,5.0,8,11,2.0,7.0,8,4.0,0.0,4.0,8,19,False
21510,470,Doc Rivers,1994-95,13,1610612759,SAN,33.0,Guard,60,0.0,942.0,104,289,42.0,122.0,52,71,13.0,87.0,154,61.0,21.0,56.0,142,302,False
21511,470,Doc Rivers,1994-95,13,0,TOT,33.0,Guard,63,0.0,989.0,108,302,45.0,127.0,60,82,15.0,94.0,162,65.0,21.0,60.0,150,321,False
21512,470,Doc Rivers,1995-96,13,1610612759,SAN,34.0,Guard,78,0.0,1235.0,108,290,47.0,137.0,48,64,30.0,108.0,123,73.0,21.0,57.0,175,311,False
21522,101194,Anthony Roberson,2005-06,4,1610612763,MEM,23.0,Guard,16,0.0,88.0,14,31,5.0,10.0,2,2,0.0,6.0,5,1.0,0.0,3.0,6,35,False
21523,101194,Anthony Roberson,2006-07,4,1610612744,GSW,24.0,Guard,20,1.0,227.0,44,104,21.0,55.0,2,3,2.0,19.0,10,12.0,0.0,13.0,27,111,False
21524,101194,Anthony Roberson,2008-09,4,1610612752,NYK,26.0,Guard,23,0.0,253.0,39,103,24.0,71.0,5,5,4.0,11.0,19,10.0,1.0,7.0,18,107,False
21525,101194,Anthony Roberson,2008-09,4,1610612741,CHI,26.0,Guard,6,0.0,23.0,5,17,2.0,10.0,0,0,2.0,5.0,1,0.0,0.0,1.0,0,12,False
21526,101194,Anthony Roberson,2008-09,4,0,TOT,26.0,Guard,29,0.0,276.0,44,120,26.0,81.0,5,5,6.0,16.0,20,10.0,1.0,8.0,18,119,False
21545,203148,Brian Roberts,2012-13,6,1610612740,NOH,27.0,Guard,78,5.0,1324.0,213,511,59.0,153.0,70,77,17.0,80.0,219,37.0,3.0,71.0,108,555,False
21546,203148,Brian Roberts,2013-14,6,1610612740,NOP,28.0,Guard,72,42.0,1667.0,244,581,64.0,178.0,125,133,17.0,119.0,234,43.0,7.0,95.0,132,677,False
21547,203148,Brian Roberts,2014-15,6,1610612766,CHA,29.0,Guard,72,10.0,1330.0,176,452,62.0,193.0,66,74,13.0,96.0,162,33.0,6.0,57.0,75,480,False
21548,203148,Brian Roberts,2015-16,6,1610612766,CHA,30.0,Guard,30,0.0,333.0,51,115,9.0,27.0,34,37,4.0,25.0,38,7.0,1.0,16.0,23,145,False
21549,203148,Brian Roberts,2015-16,6,1610612757,POR,30.0,Guard,21,0.0,137.0,23,50,6.0,15.0,8,10,2.0,10.0,16,3.0,1.0,7.0,12,60,False
21550,203148,Brian Roberts,2015-16,6,0,TOT,30.0,Guard,51,0.0,470.0,74,165,15.0,42.0,42,47,6.0,35.0,54,10.0,2.0,23.0,35,205,False
21551,203148,Brian Roberts,2016-17,6,1610612766,CHA,31.0,Guard,41,2.0,416.0,46,122,17.0,44.0,33,39,5.0,34.0,52,9.0,1.0,26.0,18,142,False
21589,926,Alvin Robertson,1992-93,10,1610612749,MIL,30.0,Guard,39,32.0,1065.0,139,290,17.0,55.0,44,70,47.0,90.0,156,90.0,9.0,77.0,120,339,False
21590,926,Alvin Robertson,1992-93,10,1610612765,DET,30.0,Guard,30,22.0,941.0,108,249,23.0,67.0,40,58,60.0,72.0,107,65.0,9.0,56.0,98,279,False
21591,926,Alvin Robertson,1992-93,10,0,TOT,30.0,Guard,69,54.0,2006.0,247,539,40.0,122.0,84,128,107.0,162.0,263,155.0,18.0,133.0,218,618,False
21592,926,Alvin Robertson,1995-96,10,1610612761,TOR,33.0,Guard,77,69.0,2478.0,285,607,41.0,151.0,107,158,110.0,232.0,323,166.0,36.0,183.0,268,718,False
21607,1926,Ryan Robertson,1999-00,1,1610612758,SAC,23.0,Guard,1,0.0,25.0,2,6,0.0,2.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0,5,False
21625,997,Chris Robinson,1996-97,2,1610612763,VAN,23.0,Guard,41,6.0,680.0,69,182,34.0,89.0,16,26,23.0,48.0,65,28.0,9.0,34.0,85,188,False
21626,997,Chris Robinson,1997-98,2,1610612763,VAN,24.0,Guard,16,0.0,143.0,23,63,7.0,24.0,1,2,0.0,13.0,10,7.0,1.0,15.0,21,54,False
21627,997,Chris Robinson,1997-98,2,1610612758,SAC,24.0,Guard,19,0.0,271.0,42,111,17.0,42.0,7,14,9.0,24.0,29,12.0,3.0,18.0,29,108,False
21628,997,Chris Robinson,1997-98,2,0,TOT,24.0,Guard,35,0.0,414.0,65,174,24.0,66.0,8,16,9.0,37.0,39,19.0,4.0,33.0,50,162,False
21715,381,James Robinson,1993-94,7,1610612757,POR,23.0,Guard,58,3.0,673.0,104,285,23.0,73.0,45,67,34.0,44.0,68,30.0,15.0,52.0,69,276,False
21716,381,James Robinson,1994-95,7,1610612757,POR,24.0,Guard,71,25.0,1539.0,255,624,76.0,223.0,65,110,42.0,90.0,180,48.0,13.0,127.0,142,651,False
21717,381,James Robinson,1995-96,7,1610612757,POR,25.0,Guard,76,5.0,1627.0,229,574,102.0,284.0,89,135,44.0,113.0,150,34.0,16.0,111.0,146,649,False
21718,381,James Robinson,1996-97,7,1610612750,MIN,26.0,Guard,69,5.0,1311.0,196,482,102.0,267.0,78,114,24.0,88.0,126,30.0,8.0,69.0,125,572,False
21719,381,James Robinson,1997-98,7,1610612746,LAC,27.0,Guard,70,13.0,1231.0,195,501,74.0,225.0,77,107,37.0,74.0,135,37.0,10.0,97.0,101,541,False
21720,381,James Robinson,1998-99,7,1610612746,LAC,28.0,Guard,14,0.0,280.0,39,98,8.0,30.0,20,27,10.0,17.0,18,14.0,3.0,16.0,29,106,False
21721,381,James Robinson,1998-99,7,1610612750,MIN,28.0,Guard,17,0.0,226.0,28,87,13.0,44.0,8,14,8.0,27.0,38,8.0,5.0,28.0,31,77,False
21722,381,James Robinson,1998-99,7,0,TOT,28.0,Guard,31,0.0,506.0,67,185,21.0,74.0,28,41,18.0,44.0,56,22.0,8.0,44.0,60,183,False
21723,381,James Robinson,2000-01,7,1610612753,ORL,30.0,Guard,6,0.0,50.0,4,11,2.0,5.0,0,0,0.0,8.0,0,4.0,1.0,4.0,5,10,False
21724,1629010,Jerome Robinson,2018-19,3,1610612746,LAC,22.0,Guard,33,0.0,321.0,44,110,18.0,57.0,6,9,3.0,38.0,19,11.0,3.0,13.0,46,112,False
21725,1629010,Jerome Robinson,2019-20,3,1610612746,LAC,23.0,Guard,42,1.0,476.0,46,136,19.0,67.0,11,19,5.0,55.0,46,13.0,8.0,26.0,55,122,False
21726,1629010,Jerome Robinson,2019-20,3,1610612764,WAS,23.0,Guard,21,5.0,503.0,69,174,30.0,86.0,29,38,8.0,61.0,41,15.0,9.0,23.0,57,197,False
21727,1629010,Jerome Robinson,2019-20,3,0,TOT,23.0,Guard,63,6.0,979.0,115,310,49.0,153.0,40,57,13.0,116.0,87,28.0,17.0,49.0,112,319,False
21728,1629010,Jerome Robinson,2020-21,3,1610612764,WAS,24.0,Guard,17,6.0,305.0,28,95,11.0,42.0,16,20,4.0,34.0,25,12.0,6.0,19.0,31,83,False
21729,1629620,Justin Robinson,2019-20,2,1610612764,WAS,22.0,Guard,9,0.0,49.0,5,12,3.0,5.0,0,0,1.0,4.0,7,0.0,1.0,3.0,2,13,True
21730,1629620,Justin Robinson,2020-21,2,1610612760,OKC,23.0,Guard,9,0.0,88.0,7,21,4.0,14.0,3,5,1.0,6.0,9,3.0,0.0,2.0,10,21,True
21731,1629620,Justin Robinson,2021-22,2,1610612749,MIL,24.0,Guard,17,0.0,198.0,18,57,10.0,37.0,2,2,2.0,11.0,21,8.0,0.0,11.0,17,48,True
21732,1629620,Justin Robinson,2021-22,2,1610612758,SAC,24.0,Guard,3,0.0,15.0,1,8,0.0,3.0,0,0,0.0,1.0,2,0.0,0.0,1.0,2,2,True
21733,1629620,Justin Robinson,2021-22,2,1610612765,DET,24.0,Guard,5,0.0,91.0,9,28,8.0,21.0,2,6,2.0,5.0,9,1.0,1.0,5.0,8,28,True
21734,1629620,Justin Robinson,2021-22,2,0,TOT,24.0,Guard,25,0.0,304.0,28,93,18.0,61.0,4,8,4.0,17.0,32,9.0,1.0,17.0,27,78,True
21739,1683,Larry Robinson,1992-93,7,1610612764,WAS,25.0,Guard,4,0.0,33.0,6,16,0.0,1.0,3,5,1.0,2.0,3,1.0,1.0,1.0,0,15,False
21740,1683,Larry Robinson,1993-94,7,1610612745,HOU,26.0,Guard,6,0.0,55.0,10,20,2.0,8.0,3,8,4.0,6.0,6,7.0,0.0,10.0,8,25,False
21741,1683,Larry Robinson,1997-98,7,1610612763,VAN,30.0,Guard,6,0.0,41.0,6,19,3.0,6.0,2,2,2.0,10.0,1,4.0,0.0,2.0,0,17,False
21742,1683,Larry Robinson,2000-01,7,1610612739,CLE,33.0,Guard,1,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,False
21743,1683,Larry Robinson,2000-01,7,1610612737,ATL,33.0,Guard,33,1.0,631.0,67,184,44.0,116.0,21,24,23.0,64.0,36,28.0,2.0,24.0,46,199,False
21744,1683,Larry Robinson,2000-01,7,0,TOT,33.0,Guard,34,1.0,632.0,67,184,44.0,116.0,21,24,23.0,64.0,36,28.0,2.0,25.0,46,199,False
21745,1683,Larry Robinson,2001-02,7,1610612752,NYK,34.0,Guard,2,0.0,11.0,1,4,1.0,2.0,0,0,0.0,2.0,0,0.0,0.0,0.0,1,3,False
21750,101126,Nate Robinson,2005-06,11,1610612752,NYK,22.0,Guard,72,26.0,1544.0,230,565,58.0,146.0,152,202,56.0,111.0,147,59.0,1.0,114.0,201,670,False
21751,101126,Nate Robinson,2006-07,11,1610612752,NYK,23.0,Guard,64,5.0,1356.0,227,523,83.0,213.0,108,139,55.0,97.0,90,50.0,6.0,72.0,160,645,False
21752,101126,Nate Robinson,2007-08,11,1610612752,NYK,24.0,Guard,72,17.0,1883.0,331,782,97.0,292.0,154,196,51.0,171.0,212,60.0,1.0,103.0,186,913,False
21753,101126,Nate Robinson,2008-09,11,1610612752,NYK,25.0,Guard,74,11.0,2209.0,449,1028,125.0,385.0,249,296,98.0,192.0,301,95.0,6.0,139.0,206,1272,False
21754,101126,Nate Robinson,2009-10,11,1610612752,NYK,26.0,Guard,30,2.0,733.0,152,336,51.0,136.0,42,54,23.0,49.0,112,27.0,5.0,53.0,66,397,False
21755,101126,Nate Robinson,2009-10,11,1610612738,BOS,26.0,Guard,26,0.0,382.0,63,157,36.0,87.0,8,13,5.0,33.0,51,22.0,0.0,20.0,50,170,False
21756,101126,Nate Robinson,2009-10,11,0,TOT,26.0,Guard,56,2.0,1116.0,215,493,87.0,223.0,50,67,28.0,82.0,163,49.0,5.0,73.0,116,567,False
21757,101126,Nate Robinson,2010-11,11,1610612738,BOS,27.0,Guard,55,11.0,983.0,146,361,63.0,192.0,33,40,15.0,74.0,105,29.0,4.0,66.0,107,388,False
21758,101126,Nate Robinson,2010-11,11,1610612760,OKC,27.0,Guard,4,0.0,30.0,4,15,2.0,8.0,3,4,0.0,1.0,6,0.0,0.0,2.0,8,13,False
21759,101126,Nate Robinson,2010-11,11,0,TOT,27.0,Guard,59,11.0,1013.0,150,376,65.0,200.0,36,44,15.0,75.0,111,29.0,4.0,68.0,115,401,False
21760,101126,Nate Robinson,2011-12,11,1610612744,GSW,28.0,Guard,51,9.0,1192.0,205,484,66.0,181.0,94,113,15.0,85.0,231,59.0,2.0,75.0,118,570,False
21761,101126,Nate Robinson,2012-13,11,1610612741,CHI,29.0,Guard,82,23.0,2086.0,399,921,141.0,348.0,135,169,29.0,155.0,358,85.0,10.0,144.0,207,1074,False
21762,101126,Nate Robinson,2013-14,11,1610612743,DEN,30.0,Guard,44,1.0,866.0,164,383,58.0,154.0,71,85,21.0,60.0,112,36.0,4.0,58.0,92,457,False
21763,101126,Nate Robinson,2014-15,11,1610612743,DEN,31.0,Guard,33,1.0,465.0,71,204,24.0,92.0,26,40,14.0,25.0,77,14.0,3.0,22.0,68,192,False
21764,101126,Nate Robinson,2014-15,11,1610612746,LAC,31.0,Guard,9,0.0,126.0,17,51,7.0,20.0,5,6,3.0,8.0,20,6.0,0.0,8.0,8,46,False
21765,101126,Nate Robinson,2014-15,11,0,TOT,31.0,Guard,42,1.0,591.0,88,255,31.0,112.0,31,46,17.0,33.0,97,20.0,3.0,30.0,76,238,False
21766,101126,Nate Robinson,2015-16,11,1610612740,NOP,32.0,Guard,2,1.0,23.0,0,1,0.0,1.0,0,0,0.0,0.0,4,1.0,0.0,0.0,5,0,False
21770,716,Rumeal Robinson,1992-93,6,1610612751,NJN,26.0,Guard,80,28.0,1585.0,270,638,20.0,56.0,112,195,49.0,110.0,323,96.0,12.0,140.0,169,672,False
21771,716,Rumeal Robinson,1993-94,6,1610612751,NJN,27.0,Guard,17,0.0,301.0,42,119,7.0,15.0,10,20,4.0,20.0,45,15.0,3.0,25.0,33,101,False
21772,716,Rumeal Robinson,1993-94,6,1610612766,CHH,27.0,Guard,14,0.0,95.0,13,33,1.0,5.0,3,9,2.0,6.0,18,3.0,0.0,18.0,15,30,False
21773,716,Rumeal Robinson,1993-94,6,0,TOT,27.0,Guard,31,0.0,396.0,55,152,8.0,20.0,13,29,6.0,26.0,63,18.0,3.0,43.0,48,131,False
21774,716,Rumeal Robinson,1995-96,6,1610612757,POR,29.0,Guard,43,14.0,715.0,92,221,30.0,79.0,33,51,19.0,59.0,142,26.0,5.0,72.0,79,247,False
21775,716,Rumeal Robinson,1996-97,6,1610612747,LAL,30.0,Guard,15,3.0,123.0,17,48,6.0,23.0,5,8,2.0,8.0,13,5.0,2.0,11.0,12,45,False
21776,716,Rumeal Robinson,1996-97,6,1610612756,PHX,30.0,Guard,12,0.0,84.0,16,34,3.0,10.0,1,4,1.0,6.0,8,1.0,0.0,5.0,8,36,False
21777,716,Rumeal Robinson,1996-97,6,1610612757,POR,30.0,Guard,27,0.0,294.0,33,82,9.0,23.0,20,23,3.0,27.0,52,18.0,0.0,27.0,40,95,False
21778,716,Rumeal Robinson,1996-97,6,0,TOT,30.0,Guard,54,3.0,501.0,66,164,18.0,56.0,26,35,6.0,41.0,73,24.0,2.0,43.0,60,176,False
21886,200771,Sergio Rodriguez,2006-07,6,1610612757,POR,21.0,Guard,67,1.0,862.0,101,239,24.0,85.0,21,26,20.0,71.0,218,35.0,2.0,77.0,72,247,False
21887,200771,Sergio Rodriguez,2007-08,6,1610612757,POR,22.0,Guard,72,0.0,628.0,69,196,17.0,58.0,25,38,13.0,45.0,123,24.0,0.0,53.0,57,180,False
21888,200771,Sergio Rodriguez,2008-09,6,1610612757,POR,23.0,Guard,80,13.0,1225.0,129,329,37.0,114.0,61,77,43.0,87.0,286,54.0,2.0,119.0,133,356,False
21889,200771,Sergio Rodriguez,2009-10,6,1610612758,SAC,24.0,Guard,39,0.0,517.0,88,190,15.0,42.0,43,62,15.0,35.0,121,29.0,3.0,59.0,46,234,False
21890,200771,Sergio Rodriguez,2009-10,6,1610612752,NYK,24.0,Guard,27,8.0,531.0,79,161,17.0,49.0,25,31,9.0,30.0,91,21.0,2.0,55.0,38,200,False
21891,200771,Sergio Rodriguez,2009-10,6,0,TOT,24.0,Guard,66,8.0,1048.0,167,351,32.0,91.0,68,93,24.0,65.0,212,50.0,5.0,114.0,84,434,False
21892,200771,Sergio Rodriguez,2016-17,6,1610612755,PHI,31.0,Guard,68,30.0,1517.0,210,536,92.0,252.0,18,27,21.0,136.0,344,49.0,4.0,128.0,95,530,False
21965,200765,Rajon Rondo,2006-07,15,1610612738,BOS,21.0,Guard,78,25.0,1831.0,188,450,6.0,29.0,119,184,74.0,218.0,297,128.0,8.0,137.0,181,501,True
21966,200765,Rajon Rondo,2007-08,15,1610612738,BOS,22.0,Guard,77,77.0,2306.0,351,713,5.0,19.0,107,175,78.0,244.0,393,129.0,13.0,147.0,187,814,True
21967,200765,Rajon Rondo,2008-09,15,1610612738,BOS,23.0,Guard,80,80.0,2642.0,383,759,15.0,48.0,172,268,100.0,316.0,659,149.0,11.0,209.0,193,953,True
21968,200765,Rajon Rondo,2009-10,15,1610612738,BOS,24.0,Guard,81,81.0,2963.0,459,904,17.0,80.0,175,282,100.0,260.0,794,189.0,11.0,246.0,198,1110,True
21969,200765,Rajon Rondo,2010-11,15,1610612738,BOS,25.0,Guard,68,68.0,2527.0,318,670,10.0,43.0,75,132,87.0,210.0,760,153.0,11.0,234.0,120,721,True
21970,200765,Rajon Rondo,2011-12,15,1610612738,BOS,26.0,Guard,53,53.0,1957.0,256,572,10.0,42.0,108,181,62.0,195.0,620,95.0,3.0,193.0,99,630,True
21971,200765,Rajon Rondo,2012-13,15,1610612738,BOS,27.0,Guard,38,38.0,1423.0,225,465,12.0,50.0,60,93,43.0,169.0,420,70.0,9.0,148.0,96,522,True
21972,200765,Rajon Rondo,2013-14,15,1610612738,BOS,28.0,Guard,30,30.0,998.0,141,350,26.0,90.0,42,67,22.0,142.0,294,40.0,2.0,99.0,65,350,True
21973,200765,Rajon Rondo,2014-15,15,1610612738,BOS,29.0,Guard,22,22.0,699.0,81,200,8.0,32.0,12,36,25.0,140.0,237,37.0,3.0,75.0,42,182,True
21974,200765,Rajon Rondo,2014-15,15,1610612742,DAL,29.0,Guard,46,46.0,1319.0,194,445,19.0,54.0,19,42,48.0,160.0,301,54.0,4.0,135.0,111,426,True
21975,200765,Rajon Rondo,2014-15,15,0,TOT,29.0,Guard,68,68.0,2019.0,275,645,27.0,86.0,31,78,73.0,300.0,538,91.0,7.0,210.0,153,608,True
21976,200765,Rajon Rondo,2015-16,15,1610612758,SAC,30.0,Guard,72,72.0,2537.0,355,782,62.0,170.0,87,150,77.0,358.0,839,141.0,10.0,278.0,175,859,True
21977,200765,Rajon Rondo,2016-17,15,1610612741,CHI,31.0,Guard,69,42.0,1843.0,229,561,50.0,133.0,30,50,73.0,282.0,461,99.0,11.0,169.0,144,538,True
21978,200765,Rajon Rondo,2017-18,15,1610612740,NOP,32.0,Guard,65,63.0,1705.0,231,494,50.0,150.0,25,46,31.0,232.0,533,70.0,10.0,151.0,119,537,True
21979,200765,Rajon Rondo,2018-19,15,1610612747,LAL,33.0,Guard,46,29.0,1369.0,175,432,51.0,142.0,23,36,34.0,209.0,367,57.0,7.0,127.0,100,424,True
21980,200765,Rajon Rondo,2019-20,15,1610612747,LAL,34.0,Guard,48,3.0,984.0,137,328,41.0,125.0,27,41,23.0,119.0,240,40.0,2.0,91.0,58,342,True
21981,200765,Rajon Rondo,2020-21,15,1610612737,ATL,35.0,Guard,27,2.0,402.0,44,110,17.0,45.0,1,2,4.0,51.0,95,19.0,2.0,39.0,25,106,True
21982,200765,Rajon Rondo,2020-21,15,1610612746,LAC,35.0,Guard,18,1.0,368.0,51,105,19.0,44.0,15,15,14.0,41.0,104,18.0,2.0,40.0,28,136,True
21983,200765,Rajon Rondo,2020-21,15,0,TOT,35.0,Guard,45,3.0,769.0,95,215,36.0,89.0,16,17,18.0,92.0,199,37.0,4.0,79.0,53,242,True
21984,200765,Rajon Rondo,2021-22,15,1610612747,LAL,36.0,Guard,18,0.0,289.0,23,71,8.0,30.0,1,2,10.0,39.0,67,12.0,5.0,34.0,25,55,True
